20150923-6,0,13,0,369,371
20150923-6,0,13,4,369,371
20150923-6,0,13,6,369,371
20150923-6,0,13,9,369,371
20150923-6,0,13,11,369,371
20150923-6,0,13,14,369,371
20150923-6,0,13,16,369,371
20150923-6,0,13,25,369,371
20150923-6,0,13,38,369,371
20150923-6,0,13,51,369,371
20150923-6,0,13,63,369,371
20150923-6,0,13,75,369,371
20150923-6,0,13,88,369,371
20150923-6,0,13,101,369,371
20150923-6,0,13,114,369,371
20150923-6,0,13,127,369,371
20150923-6,0,13,141,369,371
20150923-6,0,13,154,369,371
20150923-6,0,13,168,369,371
20150923-6,0,13,182,369,371
20150923-6,0,13,195,369,371
20150923-6,0,13,208,369,371
20150923-6,0,13,222,369,371
20150923-6,0,13,236,369,371
20150923-6,0,13,249,369,371
20150923-6,0,13,263,369,371
20150923-6,0,13,276,369,371
20150923-6,0,13,289,369,371
20150923-6,0,13,304,369,371
20150923-6,0,13,317,369,371
20150923-6,0,13,330,369,371
20150923-6,0,13,344,369,370
20150923-6,0,13,357,369,371
20150923-6,0,13,371,369,371
20150923-6,0,13,384,369,371
20150923-6,0,13,398,369,371
20150923-6,0,13,411,369,371
20150923-6,0,13,424,370,371
20150923-6,0,13,439,369,371
20150923-6,0,13,452,369,371
20150923-6,0,13,465,369,371
20150923-6,0,13,479,369,371
20150923-6,0,13,493,369,371
20150923-6,0,13,506,369,371
20150923-6,0,13,520,369,371
20150923-6,0,13,533,369,372
20150923-6,0,13,546,369,371
20150923-6,0,13,561,369,371
20150923-6,0,13,574,369,371
20150923-6,0,13,587,369,371
20150923-6,0,13,601,369,371
20150923-6,0,13,614,369,371
20150923-6,0,13,628,369,371
20150923-6,0,13,641,369,371
20150923-6,0,13,655,369,371
20150923-6,0,13,668,369,371
20150923-6,0,13,681,369,370
20150923-6,0,13,696,369,371
20150923-6,0,13,709,369,371
20150923-6,0,13,722,369,371
20150923-6,0,13,736,369,371
20150923-6,0,13,749,369,371
20150923-6,0,13,763,369,371
20150923-6,0,13,777,369,371
20150923-6,0,13,790,370,372
20150923-6,0,13,803,370,371
20150923-6,0,13,817,370,372
20150923-6,0,13,831,371,373
20150923-6,0,13,844,373,376
20150923-6,0,13,858,377,378
20150923-6,0,13,871,382,384
20150923-6,0,13,884,388,390
20150923-6,0,13,899,394,396
20150923-6,0,13,912,400,402
20150923-6,0,13,925,404,406
20150923-6,0,13,938,406,409
20150923-6,0,13,952,410,412
20150923-6,0,13,966,410,412
20150923-6,0,13,979,407,409
20150923-6,0,13,993,401,404
20150923-6,0,13,1006,394,396
