20150923-2,0,12,1,369,371
20150923-2,0,12,3,369,371
20150923-2,0,12,6,369,371
20150923-2,0,12,8,369,371
20150923-2,0,12,11,369,371
20150923-2,0,12,13,369,371
20150923-2,0,12,16,369,371
20150923-2,0,12,25,369,371
20150923-2,0,12,38,369,371
20150923-2,0,12,50,368,371
20150923-2,0,12,62,369,371
20150923-2,0,12,75,369,371
20150923-2,0,12,88,369,371
20150923-2,0,12,100,369,371
20150923-2,0,12,113,369,371
20150923-2,0,12,127,369,370
20150923-2,0,12,141,368,371
20150923-2,0,12,154,369,371
20150923-2,0,12,168,369,371
20150923-2,0,12,181,369,371
20150923-2,0,12,194,368,371
20150923-2,0,12,209,369,371
20150923-2,0,12,222,369,371
20150923-2,0,12,235,369,371
20150923-2,0,12,248,369,371
20150923-2,0,12,262,369,371
20150923-2,0,12,276,369,370
20150923-2,0,12,289,369,370
20150923-2,0,12,303,369,371
20150923-2,0,12,316,369,370
20150923-2,0,12,329,369,371
20150923-2,0,12,344,369,371
20150923-2,0,12,357,369,371
20150923-2,0,12,370,369,371
20150923-2,0,12,384,369,371
20150923-2,0,12,397,369,371
20150923-2,0,12,411,369,371
20150923-2,0,12,425,369,371
20150923-2,0,12,438,368,371
20150923-2,0,12,451,369,371
20150923-2,0,12,465,369,371
20150923-2,0,12,479,369,371
20150923-2,0,12,492,369,371
20150923-2,0,12,506,369,371
20150923-2,0,12,519,369,371
20150923-2,0,12,532,369,371
20150923-2,0,12,546,369,371
20150923-2,0,12,560,369,371
20150923-2,0,12,573,369,371
20150923-2,0,12,586,369,371
20150923-2,0,12,600,369,371
20150923-2,0,12,614,369,371
20150923-2,0,12,627,369,371
20150923-2,0,12,641,369,371
20150923-2,0,12,654,369,371
20150923-2,0,12,667,369,371
20150923-2,0,12,682,369,371
20150923-2,0,12,695,369,370
20150923-2,0,12,708,368,371
20150923-2,0,12,722,369,371
20150923-2,0,12,735,369,371
20150923-2,0,12,749,369,370
20150923-2,0,12,763,369,371
20150923-2,0,12,776,369,371
20150923-2,0,12,789,369,371
20150923-2,0,12,802,369,371
20150923-2,0,12,817,369,371
20150923-2,0,12,830,369,371
20150923-2,0,12,843,369,371
20150923-2,0,12,857,369,371
20150923-2,0,12,870,369,371
20150923-2,0,12,884,370,371
20150923-2,0,12,898,369,371
20150923-2,0,12,911,369,371
20150923-2,0,12,924,369,371
20150923-2,0,12,939,369,371
20150923-2,0,12,952,369,371
20150923-2,0,12,965,370,371
20150923-2,0,12,979,369,371
20150923-2,0,12,992,370,371
20150923-2,0,12,1006,369,371
20150923-2,0,12,1021,369,371
20150923-2,0,12,1035,370,372
20150923-2,0,12,1049,370,372
20150923-2,0,12,1064,371,373
20150923-2,0,12,1079,372,374
20150923-2,0,12,1093,374,375
20150923-2,0,12,1108,376,377
20150923-2,0,12,1122,379,381
20150923-2,0,12,1136,382,384
20150923-2,0,12,1152,385,387
20150923-2,0,12,1166,387,389
20150923-2,0,12,1180,388,390
20150923-2,0,12,1195,390,392
20150923-2,0,12,1210,391,394
20150923-2,0,12,1224,393,395
20150923-2,0,12,1239,394,396
20150923-2,0,12,1253,394,396
20150923-2,0,12,1267,393,395
20150923-2,0,12,1283,392,394
20150923-2,0,12,1297,391,393
20150923-2,0,12,1311,391,393
20150923-2,0,12,1326,389,391
20150923-2,0,12,1341,386,388
20150923-2,0,12,1355,383,384
