20150904-0,0,5,0,367,369
20150904-0,0,5,2,368,369
20150904-0,0,5,5,368,369
20150904-0,0,5,7,368,369
20150904-0,0,5,10,368,369
20150904-0,0,5,12,368,369
20150904-0,0,5,15,367,369
20150904-0,0,5,25,368,369
20150904-0,0,5,37,368,369
20150904-0,0,5,49,368,369
20150904-0,0,5,62,368,369
20150904-0,0,5,75,368,369
20150904-0,0,5,87,368,368
20150904-0,0,5,99,369,369
20150904-0,0,5,112,370,369
20150904-0,0,5,126,370,369
20150904-0,0,5,139,372,369
20150904-0,0,5,153,373,369
20150904-0,0,5,166,375,369
20150904-0,0,5,179,377,369
20150904-0,0,5,193,378,369
20150904-0,0,5,207,379,369
20150904-0,0,5,220,378,369
20150904-0,0,5,233,377,369
20150904-0,0,5,247,377,369
20150904-0,0,5,261,376,369
20150904-0,0,5,274,376,369
20150904-0,0,5,288,375,370
20150904-0,0,5,301,374,369
20150904-0,0,5,314,373,369
20150904-0,0,5,329,371,369
20150904-0,0,5,342,370,369
20150904-0,0,5,355,368,369
20150904-0,0,5,369,368,369
20150904-0,0,5,382,368,369
20150904-0,0,5,396,368,369
20150904-0,0,5,410,368,369
20150904-0,0,5,423,368,369
20150904-0,0,5,436,368,369
20150904-0,0,5,449,368,369
20150904-0,0,5,464,367,369
20150904-0,0,5,477,368,369
20150904-0,0,5,490,368,369
20150904-0,0,5,504,367,369
20150904-0,0,5,517,367,369
20150904-0,0,5,531,367,369
20150904-0,0,5,545,367,369
20150904-0,0,5,558,367,369
20150904-0,0,5,571,366,369
20150904-0,0,5,586,367,369
20150904-0,0,5,599,367,369
20150904-0,0,5,612,367,369
20150904-0,0,5,626,365,369
20150904-0,0,5,639,365,369
20150904-0,0,5,653,364,368
20150904-0,0,5,667,362,369
20150904-0,0,5,680,361,369
20150904-0,0,5,693,359,369
20150904-0,0,5,707,357,370
20150904-0,0,5,721,356,369
20150904-0,0,5,734,355,369
20150904-0,0,5,747,354,369
20150904-0,0,5,761,353,369
20150904-0,0,5,774,353,369
20150904-0,0,5,788,355,369
20150904-0,0,5,802,357,369
20150904-0,0,5,815,359,369
20150904-0,0,5,828,362,370
20150904-0,0,5,842,364,370
20150904-0,0,5,856,366,369
20150904-0,0,5,869,367,370
20150904-0,0,5,883,367,369
20150904-0,0,5,896,367,369
20150904-0,0,5,909,367,369
20150904-0,0,5,924,368,369
20150904-0,0,5,937,367,369
20150904-0,0,5,950,367,369
20150904-0,0,5,964,368,369
20150904-0,0,5,977,368,369
20150904-0,0,5,991,368,369
20150904-0,0,5,1004,367,369
20150904-0,0,5,1019,368,369
20150904-0,0,5,1033,368,369
20150904-0,0,5,1048,367,368
20150904-0,0,5,1063,368,369
20150904-0,0,5,1077,367,369
20150904-0,0,5,1092,368,369
20150904-0,0,5,1106,367,369
20150904-0,0,5,1121,367,369
20150904-0,0,5,1136,368,369
20150904-0,0,5,1150,368,369
20150904-0,0,7,0,368,370
20150904-0,0,7,3,368,369
20150904-0,0,7,5,368,369
20150904-0,0,7,9,367,369
20150904-0,0,7,11,367,370
20150904-0,0,7,14,368,369
20150904-0,0,7,16,368,369
20150904-0,0,7,25,368,369
20150904-0,0,7,38,368,369
20150904-0,0,7,51,367,369
20150904-0,0,7,63,368,369
20150904-0,0,7,75,367,369
20150904-0,0,7,87,368,369
20150904-0,0,7,101,368,369
20150904-0,0,7,114,367,369
20150904-0,0,7,127,368,369
20150904-0,0,7,141,367,369
20150904-0,0,7,154,367,369
20150904-0,0,7,168,368,369
20150904-0,0,7,182,367,369
20150904-0,0,7,195,368,369
20150904-0,0,7,208,367,369
20150904-0,0,7,222,368,369
20150904-0,0,7,236,367,370
20150904-0,0,7,249,367,369
20150904-0,0,7,262,368,369
20150904-0,0,7,276,368,369
20150904-0,0,7,289,368,369
20150904-0,0,7,303,368,369
20150904-0,0,7,317,368,369
20150904-0,0,7,330,367,369
20150904-0,0,7,343,368,369
20150904-0,0,7,357,367,369
20150904-0,0,7,371,368,369
20150904-0,0,7,384,368,369
20150904-0,0,7,398,367,369
20150904-0,0,7,411,368,369
20150904-0,0,7,424,368,369
20150904-0,0,7,439,367,370
20150904-0,0,7,452,367,369
20150904-0,0,7,465,367,369
20150904-0,0,7,479,368,369
20150904-0,0,7,492,367,369
20150904-0,0,7,506,368,369
20150904-0,0,7,520,368,369
20150904-0,0,7,533,368,369
20150904-0,0,7,546,368,369
20150904-0,0,7,559,368,369
20150904-0,0,7,574,368,369
20150904-0,0,7,587,368,369
20150904-0,0,7,600,369,369
20150904-0,0,7,614,369,370
20150904-0,0,7,627,370,370
20150904-0,0,7,641,372,369
20150904-0,0,7,655,372,369
20150904-0,0,7,668,372,369
20150904-0,0,7,681,373,370
20150904-0,0,7,696,372,369
20150904-0,0,7,709,372,369
20150904-0,0,7,722,372,369
20150904-0,0,7,736,372,369
20150904-0,0,7,749,372,369
20150904-0,0,7,763,371,369
20150904-0,0,7,777,371,369
20150904-0,0,7,790,371,369
