20150921-1,0,9,0,366,368
20150921-1,0,9,2,366,369
20150921-1,0,9,6,366,368
20150921-1,0,9,8,367,368
20150921-1,0,9,11,366,369
20150921-1,0,9,13,366,369
20150921-1,0,9,16,367,368
20150921-1,0,9,25,366,369
20150921-1,0,9,37,367,368
20150921-1,0,9,50,367,368
20150921-1,0,9,63,367,369
20150921-1,0,9,75,366,368
20150921-1,0,9,87,366,368
20150921-1,0,9,100,367,368
20150921-1,0,9,113,366,368
20150921-1,0,9,127,367,368
20150921-1,0,9,141,366,368
20150921-1,0,9,154,366,368
20150921-1,0,9,167,366,368
20150921-1,0,9,181,366,368
20150921-1,0,9,195,367,368
20150921-1,0,9,208,367,368
20150921-1,0,9,222,367,368
20150921-1,0,9,235,367,369
20150921-1,0,9,248,367,369
20150921-1,0,9,263,366,369
20150921-1,0,9,276,366,368
20150921-1,0,9,289,366,369
20150921-1,0,9,302,366,368
20150921-1,0,9,316,366,368
20150921-1,0,9,330,366,368
20150921-1,0,9,343,367,369
20150921-1,0,9,357,367,369
20150921-1,0,9,370,366,368
20150921-1,0,9,383,366,369
20150921-1,0,9,398,367,369
20150921-1,0,9,411,368,369
20150921-1,0,9,424,369,371
20150921-1,0,9,438,370,373
20150921-1,0,9,451,374,376
20150921-1,0,9,465,378,380
20150921-1,0,9,479,384,386
20150921-1,0,9,492,389,391
20150921-1,0,9,505,391,393
20150921-1,0,9,519,393,395
20150921-1,0,9,533,394,396
20150921-1,0,9,546,394,396
20150921-1,0,9,560,395,397
20150921-1,0,9,573,395,397
20150921-1,0,9,586,395,397
20150921-1,0,9,600,393,395
20150921-1,0,9,614,389,392
20150921-1,0,9,627,384,386
20150921-1,0,9,640,379,382
20150921-1,0,9,654,374,376
20150921-1,0,9,668,370,372
20150921-1,0,9,681,368,370
20150921-1,0,9,695,367,369
20150921-1,0,9,708,367,369
20150921-1,0,9,722,366,368
20150921-1,0,9,736,366,368
20150921-1,0,9,749,366,368
20150921-1,0,9,762,366,368
20150921-1,0,9,776,366,368
20150921-1,0,9,790,365,367
20150921-1,0,9,803,363,365
20150921-1,0,9,817,361,363
20150921-1,0,9,830,358,360
20150921-1,0,9,843,354,356
20150921-1,0,9,857,351,354
20150921-1,0,9,871,349,352
20150921-1,0,9,884,348,350
20150921-1,0,9,897,347,350
20150921-1,0,9,911,347,349
20150921-1,0,9,925,347,349
20150921-1,0,9,938,347,350
20150921-1,0,9,952,349,352
20150921-1,0,9,965,351,354
20150921-1,0,9,978,354,356
20150921-1,0,9,993,357,359
20150921-1,0,9,1006,362,363
20150921-1,0,9,1020,365,367
20150921-1,0,9,1035,366,368
20150921-1,0,9,1049,366,369
20150921-1,0,9,1064,367,369
20150921-1,0,9,1079,367,369
20150921-1,0,9,1093,367,369
20150921-1,0,9,1107,366,368
20150921-1,0,9,1123,366,369
20150921-1,0,9,1137,366,368
20150921-1,0,9,1151,366,368
20150921-1,0,9,1166,366,368
20150921-1,0,9,1180,366,369
20150921-1,0,9,1195,366,368
20150921-1,0,9,1210,366,368
20150921-1,0,9,1224,367,369
20150921-1,0,9,1238,366,368
20150921-1,0,9,1253,366,368
20150921-1,0,9,1268,366,368
20150921-1,0,9,1282,366,368
20150921-1,0,9,1297,367,368
20150921-1,0,9,1311,366,368
20150921-1,0,9,1326,366,368
20150921-1,0,9,1341,366,368
20150921-1,0,9,1355,366,368
20150921-1,0,9,1369,366,368
20150921-1,0,9,1384,366,368
20150921-1,0,9,1399,367,368
20150921-1,0,9,1414,366,368
20150921-1,0,9,1428,367,369
20150921-1,0,6,0,366,369
20150921-1,0,6,3,366,368
20150921-1,0,6,5,367,368
20150921-1,0,6,8,367,369
20150921-1,0,6,11,367,368
20150921-1,0,6,14,366,369
20150921-1,0,6,16,366,368
20150921-1,0,6,26,367,368
20150921-1,0,6,38,367,368
20150921-1,0,6,50,367,368
20150921-1,0,6,63,366,368
20150921-1,0,6,75,366,368
20150921-1,0,6,88,367,368
20150921-1,0,6,101,367,368
20150921-1,0,6,114,367,368
20150921-1,0,6,127,366,368
20150921-1,0,6,141,366,369
20150921-1,0,6,155,367,368
20150921-1,0,6,168,367,368
20150921-1,0,6,182,366,368
20150921-1,0,6,195,367,368
20150921-1,0,6,208,367,369
20150921-1,0,6,223,366,368
20150921-1,0,6,236,366,368
20150921-1,0,6,249,366,368
20150921-1,0,6,262,366,368
20150921-1,0,6,276,367,369
20150921-1,0,6,290,366,368
20150921-1,0,6,303,366,368
20150921-1,0,6,317,366,369
20150921-1,0,6,330,367,369
20150921-1,0,6,343,366,369
20150921-1,0,6,358,367,369
20150921-1,0,6,371,367,369
20150921-1,0,6,384,368,369
20150921-1,0,6,398,368,370
20150921-1,0,6,411,369,372
20150921-1,0,6,425,371,373
20150921-1,0,6,439,375,377
20150921-1,0,6,452,381,384
20150921-1,0,6,465,387,389
20150921-1,0,6,479,393,395
20150921-1,0,6,493,398,400
20150921-1,0,6,506,402,404
20150921-1,0,6,519,406,408
20150921-1,0,6,533,409,410
20150921-1,0,6,546,410,413
20150921-1,0,6,560,410,412
20150921-1,0,6,574,408,410
20150921-1,0,6,587,403,404
20150921-1,0,6,600,396,399
20150921-1,0,6,614,389,392
20150921-1,0,6,628,383,385
20150921-1,0,6,641,377,379
20150921-1,0,6,655,373,375
20150921-1,0,6,668,370,372
20150921-1,0,6,681,368,370
20150921-1,0,6,696,366,369
20150921-1,0,6,709,366,368
20150921-1,0,6,722,366,368
20150921-1,0,6,736,365,368
20150921-1,0,6,749,365,367
20150921-1,0,6,763,363,365
20150921-1,0,6,776,362,364
20150921-1,0,6,790,359,361
20150921-1,0,6,803,356,359
20150921-1,0,6,816,353,355
20150921-1,0,6,831,350,351
