20150903-1,0,1,0,368,370
20150903-1,0,1,3,369,370
20150903-1,0,1,5,368,370
20150903-1,0,1,9,368,370
20150903-1,0,1,11,369,370
20150903-1,0,1,14,369,370
20150903-1,0,1,16,369,370
20150903-1,0,1,26,369,370
20150903-1,0,1,38,369,370
20150903-1,0,1,50,368,369
20150903-1,0,1,63,369,371
20150903-1,0,1,75,368,370
20150903-1,0,1,88,369,370
20150903-1,0,1,101,369,369
20150903-1,0,1,114,369,370
20150903-1,0,1,127,368,370
20150903-1,0,1,141,368,370
20150903-1,0,1,155,368,370
20150903-1,0,1,168,368,370
20150903-1,0,1,182,368,370
20150903-1,0,1,195,369,370
20150903-1,0,1,208,368,370
20150903-1,0,1,223,368,370
20150903-1,0,1,236,369,370
20150903-1,0,1,249,369,370
20150903-1,0,1,262,368,370
20150903-1,0,1,276,368,370
20150903-1,0,1,290,368,370
20150903-1,0,1,303,368,370
20150903-1,0,1,317,368,370
20150903-1,0,1,330,369,370
20150903-1,0,1,343,368,370
20150903-1,0,1,358,368,370
20150903-1,0,1,371,368,371
20150903-1,0,1,384,368,370
20150903-1,0,1,398,368,370
20150903-1,0,1,411,369,371
20150903-1,0,1,425,369,370
20150903-1,0,1,439,368,370
20150903-1,0,1,452,369,370
20150903-1,0,1,465,368,370
20150903-1,0,1,479,369,370
20150903-1,0,1,493,369,370
20150903-1,0,1,506,371,370
20150903-1,0,1,519,373,370
20150903-1,0,1,533,375,370
20150903-1,0,1,546,376,370
20150903-1,0,1,560,376,370
20150903-1,0,1,574,377,370
20150903-1,0,1,587,377,370
20150903-1,0,1,600,378,370
20150903-1,0,1,614,377,370
20150903-1,0,1,628,374,370
20150903-1,0,1,641,371,370
20150903-1,0,1,655,370,370
20150903-1,0,1,668,369,370
20150903-1,0,1,681,368,370
20150903-1,0,1,696,369,370
20150903-1,0,1,709,368,370
20150903-1,0,1,722,368,370
20150903-1,0,1,736,368,371
20150903-1,0,1,749,369,370
20150903-1,0,1,763,368,371
20150903-1,0,1,777,368,370
20150903-1,0,1,790,369,370
20150903-1,0,1,803,369,370
20150903-1,0,1,817,368,370
20150903-1,0,1,831,369,370
20150903-1,0,1,844,368,370
20150903-1,0,1,857,368,370
20150903-1,0,1,871,369,370
20150903-1,0,1,885,369,370
20150903-1,0,1,898,368,370
20150903-1,0,1,912,368,370
20150903-1,0,1,925,369,370
20150903-1,0,1,938,369,370
20150903-1,0,1,953,368,370
20150903-1,0,1,966,369,370
20150903-1,0,1,979,368,370
20150903-1,0,1,993,368,370
20150903-1,0,1,1006,368,370
20150903-1,0,1,1021,368,370
20150903-1,0,1,1036,365,370
20150903-1,0,1,1050,364,370
20150903-1,0,1,1064,363,370
20150903-1,0,1,1079,363,370
20150903-1,0,1,1094,363,370
20150903-1,0,1,1108,362,369
20150903-1,0,1,1123,362,370
20150903-1,0,1,1137,362,370
20150903-1,0,1,1152,362,370
20150903-1,0,1,1167,363,370
20150903-1,0,1,1181,366,371
20150903-1,0,1,1195,368,370
20150903-1,0,1,1210,368,370
20150903-1,0,1,1225,369,370
20150903-1,0,1,1239,368,370
20150903-1,0,1,1254,368,370
20150903-1,0,1,1268,368,371
20150903-1,0,1,1283,368,370
20150903-1,0,1,1298,368,370
20150903-1,0,1,1312,368,370
20150903-1,0,1,1326,369,370
20150903-1,0,1,1341,368,370
20150903-1,0,1,1356,368,370
20150903-1,0,1,1370,369,371
20150903-1,0,1,1385,369,370
20150903-1,0,1,1399,368,370
20150903-1,0,12,0,368,370
20150903-1,0,12,2,369,370
20150903-1,0,12,5,368,370
20150903-1,0,12,7,369,370
20150903-1,0,12,10,368,370
20150903-1,0,12,12,368,370
20150903-1,0,12,15,369,370
20150903-1,0,12,25,368,370
20150903-1,0,12,37,368,370
20150903-1,0,12,49,368,370
20150903-1,0,12,62,368,370
20150903-1,0,12,75,368,369
20150903-1,0,12,87,368,370
20150903-1,0,12,99,368,370
20150903-1,0,12,112,369,370
20150903-1,0,12,125,368,370
20150903-1,0,12,139,368,370
20150903-1,0,12,153,368,370
20150903-1,0,12,166,369,370
20150903-1,0,12,179,368,370
20150903-1,0,12,192,369,370
20150903-1,0,12,207,368,370
20150903-1,0,12,220,368,370
20150903-1,0,12,233,368,370
20150903-1,0,12,247,368,370
20150903-1,0,12,260,368,370
20150903-1,0,12,274,368,370
20150903-1,0,12,288,369,370
20150903-1,0,12,301,368,370
20150903-1,0,12,314,368,370
20150903-1,0,12,329,368,370
20150903-1,0,12,342,369,370
20150903-1,0,12,355,369,370
20150903-1,0,12,369,369,370
20150903-1,0,12,382,369,371
20150903-1,0,12,396,368,371
20150903-1,0,12,410,368,370
20150903-1,0,12,423,369,370
20150903-1,0,12,436,369,370
20150903-1,0,12,449,369,370
20150903-1,0,12,464,368,370
20150903-1,0,12,477,368,369
20150903-1,0,12,490,368,370
20150903-1,0,12,504,368,370
20150903-1,0,12,517,369,370
20150903-1,0,12,531,368,370
20150903-1,0,12,545,370,370
20150903-1,0,12,558,369,370
20150903-1,0,12,571,369,370
20150903-1,0,12,585,368,369
20150903-1,0,12,599,369,370
20150903-1,0,12,612,369,370
20150903-1,0,12,626,369,370
20150903-1,0,12,639,369,370
20150903-1,0,12,652,369,370
20150903-1,0,12,667,369,370
20150903-1,0,12,680,369,370
20150903-1,0,12,693,369,370
20150903-1,0,12,707,369,370
20150903-1,0,12,720,369,370
20150903-1,0,12,734,369,370
20150903-1,0,12,747,369,370
20150903-1,0,12,761,369,370
20150903-1,0,12,774,369,371
20150903-1,0,12,787,370,370
20150903-1,0,12,802,371,370
20150903-1,0,12,815,371,370
20150903-1,0,12,828,372,370
20150903-1,0,12,842,373,370
20150903-1,0,12,855,375,369
20150903-1,0,12,869,375,370
20150903-1,0,12,883,376,370
20150903-1,0,12,896,377,370
20150903-1,0,12,909,378,370
20150903-1,0,12,923,380,369
20150903-1,0,12,937,381,370
20150903-1,0,12,950,382,370
20150903-1,0,12,964,384,369
20150903-1,0,12,977,386,370
20150903-1,0,12,990,389,371
20150903-1,0,12,1004,391,370
20150903-1,0,12,1019,393,370
20150903-1,0,12,1033,394,371
20150903-1,0,12,1048,396,370
20150903-1,0,12,1063,396,370
20150903-1,0,12,1077,397,370
20150903-1,0,12,1092,397,370
20150903-1,0,12,1106,397,370
20150903-1,0,12,1120,397,370
20150903-1,0,12,1136,396,370
20150903-1,0,12,1150,395,370
