20150903-2,0,9,0,368,370
20150903-2,0,9,3,368,370
20150903-2,0,9,5,368,369
20150903-2,0,9,8,368,370
20150903-2,0,9,10,368,370
20150903-2,0,9,13,368,369
20150903-2,0,9,16,368,370
20150903-2,0,9,26,368,370
20150903-2,0,9,38,369,370
20150903-2,0,9,50,368,369
20150903-2,0,9,63,368,370
20150903-2,0,9,75,368,370
20150903-2,0,9,87,368,370
20150903-2,0,9,101,368,370
20150903-2,0,9,114,368,370
20150903-2,0,9,127,368,370
20150903-2,0,9,140,368,370
20150903-2,0,9,154,368,370
20150903-2,0,9,168,368,370
20150903-2,0,9,181,368,370
20150903-2,0,9,195,369,370
20150903-2,0,9,208,368,370
20150903-2,0,9,221,368,369
20150903-2,0,9,236,369,369
20150903-2,0,9,249,368,370
20150903-2,0,9,262,369,370
20150903-2,0,9,276,368,370
20150903-2,0,9,289,369,370
20150903-2,0,9,303,369,371
20150903-2,0,9,317,369,370
20150903-2,0,9,330,370,370
20150903-2,0,9,343,370,370
20150903-2,0,9,358,371,370
20150903-2,0,9,371,372,370
20150903-2,0,9,384,373,370
20150903-2,0,9,397,375,370
20150903-2,0,9,411,377,370
20150903-2,0,9,425,379,370
20150903-2,0,9,438,381,370
20150903-2,0,9,452,382,370
20150903-2,0,9,465,383,370
20150903-2,0,9,478,384,370
20150903-2,0,9,493,384,370
20150903-2,0,9,506,386,370
20150903-2,0,9,519,386,369
20150903-2,0,9,533,386,370
20150903-2,0,9,546,387,370
20150903-2,0,9,560,387,370
20150903-2,0,9,574,386,369
20150903-2,0,9,587,386,370
20150903-2,0,9,600,385,370
20150903-2,0,9,614,383,370
20150903-2,0,9,628,380,370
20150903-2,0,9,641,377,370
20150903-2,0,9,654,374,370
20150903-2,0,9,668,371,370
20150903-2,0,9,681,370,370
20150903-2,0,9,695,369,370
20150903-2,0,9,709,369,370
20150903-2,0,9,722,368,370
20150903-2,0,9,735,369,370
20150903-2,0,9,749,369,370
20150903-2,0,9,763,368,370
20150903-2,0,9,776,369,370
20150903-2,0,9,790,368,370
20150903-2,0,9,803,368,370
20150903-2,0,9,816,368,370
20150903-2,0,9,831,368,371
20150903-2,0,9,844,368,370
20150903-2,0,9,857,368,370
20150903-2,0,9,871,368,370
20150903-2,0,9,884,368,370
20150903-2,0,9,898,368,370
20150903-2,0,9,912,368,370
20150903-2,0,9,925,368,370
20150903-2,0,9,938,368,369
20150903-2,0,9,951,368,370
20150903-2,0,9,966,367,370
20150903-2,0,9,979,367,370
20150903-2,0,9,992,366,370
20150903-2,0,9,1006,365,370
20150903-2,0,9,1020,363,370
20150903-2,0,9,1035,361,370
20150903-2,0,9,1050,360,370
20150903-2,0,9,1064,358,370
20150903-2,0,9,1078,356,370
20150903-2,0,9,1094,355,370
20150903-2,0,9,1108,355,370
20150903-2,0,9,1122,354,369
20150903-2,0,9,1137,353,370
20150903-2,0,9,1151,353,370
20150903-2,0,9,1166,352,370
20150903-2,0,9,1181,353,370
20150903-2,0,9,1195,352,370
20150903-2,0,9,1210,352,370
20150903-2,0,9,1225,353,370
20150903-2,0,9,1239,355,370
20150903-2,0,9,1254,356,370
20150903-2,0,9,1268,358,370
20150903-2,0,9,1282,360,370
20150903-2,0,9,1298,363,370
20150903-2,0,9,1312,365,370
20150903-2,0,9,1326,367,370
20150903-2,0,9,1341,368,370
20150903-2,0,9,1356,369,370
20150903-2,0,9,1370,368,370
20150903-2,0,9,1385,368,369
20150903-2,0,9,1399,368,370
20150903-2,0,9,1413,368,370
20150903-2,0,9,1429,368,370
20150903-2,0,9,1443,369,370
20150903-2,0,9,1457,368,370
20150903-2,0,9,1472,369,370
20150903-2,0,9,1486,368,370
20150903-2,0,9,1501,368,370
20150903-2,0,9,1516,368,370
20150903-2,0,9,1530,369,370
20150903-2,0,7,0,368,369
20150903-2,0,7,3,369,370
20150903-2,0,7,5,368,370
20150903-2,0,7,8,368,370
20150903-2,0,7,10,369,370
20150903-2,0,7,13,368,370
20150903-2,0,7,15,368,370
20150903-2,0,7,26,368,370
20150903-2,0,7,38,369,370
20150903-2,0,7,50,368,370
20150903-2,0,7,63,369,370
20150903-2,0,7,75,368,370
20150903-2,0,7,88,368,370
20150903-2,0,7,100,368,370
20150903-2,0,7,114,369,370
20150903-2,0,7,127,368,370
20150903-2,0,7,140,368,370
20150903-2,0,7,155,368,370
20150903-2,0,7,168,369,370
20150903-2,0,7,181,368,370
20150903-2,0,7,195,369,370
20150903-2,0,7,208,368,370
20150903-2,0,7,222,369,370
20150903-2,0,7,236,369,370
20150903-2,0,7,249,368,369
20150903-2,0,7,262,368,369
20150903-2,0,7,275,368,369
20150903-2,0,7,290,368,370
20150903-2,0,7,303,369,370
20150903-2,0,7,316,368,369
